Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-03-31T23:20:00+00:00,False,,51.748129,-1.261969,Male,25-34,Not Stated (NS),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-03-31T23:30:00+00:00,False,,51.509516,-0.606714,Male,25-34,Asian or Asian British - Pakistani (A2),Asian,,Controlled drugs,Offender given penalty notice,True,
Person search,2016-03-31T23:30:00+00:00,False,,51.509516,-0.606714,Male,25-34,Chinese or other ethnic group - Any other ethnic group (O9),,,Controlled drugs,Nothing found - no further action,,
Person search,2016-03-31T23:40:00+00:00,False,,51.404549,-1.325203,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T00:54:00+00:00,False,,,,Male,25-34,Not Stated (NS),Black,,Controlled drugs,Article found - Detailed outcome unavailable,True,
Person search,2016-04-01T07:40:00+00:00,False,,51.386443,-1.325829,Male,18-24,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,True,
Person search,2016-04-01T08:00:00+00:00,False,,51.386443,-1.325829,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T10:00:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Stolen goods,Suspect arrested,False,
Person search,2016-04-01T11:15:00+00:00,False,,51.635474,-0.762356,Male,25-34,White - White British (W1),White,,Stolen goods,Suspect arrested,True,
Person search,2016-04-01T11:25:00+00:00,False,,51.635474,-0.762356,Male,25-34,White - White British (W1),White,,Stolen goods,Suspect arrested,True,
Person search,2016-04-01T12:45:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T13:16:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person and Vehicle search,2016-04-01T13:49:00+00:00,False,,,,Male,18-24,,Asian,,Controlled drugs,Suspect summonsed to court,True,False
Person search,2016-04-01T14:23:00+00:00,False,,,,Female,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-04-01T14:28:00+00:00,False,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-04-01T15:30:00+00:00,False,,,,Male,18-24,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T15:30:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T15:30:00+00:00,False,,,,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,,Offensive weapons,Suspect arrested,False,
Person search,2016-04-01T16:55:00+00:00,False,,51.778797,-1.490620,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T16:58:00+00:00,False,,,,Male,18-24,,White,,Controlled drugs,Nothing found - no further action,,
