Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2016-04-01T16:10:00+00:00,False,,52.885586,-1.498260,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T23:00:00+00:00,False,,53.255051,-1.916952,Male,18-24,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-04-01T23:00:00+00:00,False,,53.255051,-1.916952,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-04-02T01:45:00+00:00,False,,52.921959,-1.475678,Male,over 34,Mixed - Any other Mixed ethnic background (M9),White,,,Nothing found - no further action,,
Person search,2016-04-02T01:53:00+00:00,False,,52.921959,-1.475678,Male,over 34,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-04-02T02:10:00+00:00,False,,52.921959,-1.475678,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-04-02T20:20:00+00:00,False,,52.895470,-1.416449,Male,,Not Stated (NS),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-04-03T00:42:00+00:00,False,,52.861399,-1.438621,Male,18-24,Mixed - White and Black Caribbean (M1),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,
Person and Vehicle search,2016-04-03T01:00:00+00:00,False,,53.444322,-1.942901,,18-24,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-04-03T01:00:00+00:00,False,,53.443574,-1.961525,,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-04-03T01:00:00+00:00,False,,53.444322,-1.942901,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-04-03T02:30:00+00:00,False,,53.092544,-1.400617,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Article found - Detailed outcome unavailable,False,
Person and Vehicle search,2016-04-03T04:20:00+00:00,False,,53.373307,-1.985922,,18-24,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person and Vehicle search,2016-04-03T14:25:00+00:00,False,,52.909476,-1.482564,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-04-03T14:25:00+00:00,False,,52.909476,-1.482564,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
