Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2016-03-31T23:05:00+00:00,,,52.288128,-1.902845,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person and Vehicle search,2016-03-31T23:05:00+00:00,,,52.288128,-1.902845,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-03-31T23:12:00+00:00,,,52.374347,-1.988160,Male,18-24,Asian or Asian British - Indian (A1),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-03-31T23:12:00+00:00,,,52.374347,-1.988160,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-03-31T23:12:00+00:00,,,52.374347,-1.988160,Male,10-17,Not Stated (NS),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T01:37:00+00:00,,,52.425870,-2.091472,Male,25-34,Asian or Asian British - Pakistani (A2),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person and Vehicle search,2016-04-01T01:37:00+00:00,,,52.425870,-2.091472,Male,25-34,Asian or Asian British - Pakistani (A2),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T07:20:00+00:00,,,52.043651,-2.731043,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T07:20:00+00:00,,,52.043651,-2.731043,Male,18-24,Chinese or other ethnic group - Any other ethnic group (O9),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T07:20:00+00:00,,,52.043651,-2.731043,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T07:20:00+00:00,,,52.043651,-2.731043,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T07:20:00+00:00,,,52.043651,-2.731043,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2016-04-01T11:33:00+00:00,,,52.131292,-2.306230,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Offender cautioned,True,False
Person search,2016-04-01T11:45:00+00:00,,,52.643111,-2.474595,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-04-01T17:29:00+00:00,,,52.068562,-2.725629,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-04-01T17:44:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T19:56:00+00:00,,,51.913010,-2.592566,Male,18-24,White - White British (W1),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False
Person and Vehicle search,2016-04-01T19:56:00+00:00,,,51.913010,-2.592566,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-04-01T21:04:00+00:00,,,52.073076,-2.700301,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T21:06:00+00:00,,,52.073076,-2.700301,Male,18-24,White - White British (W1),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-04-01T23:10:00+00:00,,,52.310932,-1.957829,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person and Vehicle search,2016-04-01T23:10:00+00:00,,,52.310932,-1.957829,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,True,False
Person and Vehicle search,2016-04-02T03:03:00+00:00,,,52.405390,-1.886257,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-04-02T03:03:00+00:00,,,52.405390,-1.886257,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-04-02T08:32:00+00:00,,,52.711801,-2.728133,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False
Person and Vehicle search,2016-04-02T16:38:00+00:00,,,,,Female,18-24,White - White British (W1),White,,Detailed object of search unavailable,Offender given drugs possession warning,False,False
Person and Vehicle search,2016-04-02T16:38:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Detailed object of search unavailable,Nothing found - no further action,,False
Person and Vehicle search,2016-04-02T16:38:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Detailed object of search unavailable,Offender given drugs possession warning,False,False
Person search,2016-04-02T18:09:00+00:00,,,52.197951,-2.224639,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-04-02T20:47:00+00:00,,,52.425870,-2.091472,Male,25-34,Asian or Asian British - Pakistani (A2),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person and Vehicle search,2016-04-02T20:50:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
