Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-05-31T23:00:00+00:00,False,,51.388295,-1.318027,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-05-31T23:25:00+00:00,False,,51.416987,-0.745270,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-05-31T23:26:00+00:00,False,,51.418466,-0.744798,Female,10-17,Asian or Asian British - Any other Asian ethnic background (A9),White,,Controlled drugs,Local resolution,True,
Person search,2016-05-31T23:26:00+00:00,False,,51.418466,-0.744798,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-05-31T23:26:00+00:00,False,,51.418466,-0.744798,Male,18-24,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,True,
Person search,2016-05-31T23:30:00+00:00,False,,51.418466,-0.744798,Female,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-06-01T00:45:00+00:00,False,,51.752371,-1.258756,Male,25-34,White - White Irish (W2),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T12:55:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,False,
Person search,2016-06-01T12:58:00+00:00,False,,,,Male,18-24,Not Stated (NS),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-06-01T13:57:00+00:00,False,,51.745370,-1.239577,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T14:20:00+00:00,False,,51.747289,-1.231897,Male,over 34,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T14:51:00+00:00,False,,51.480497,-0.610450,Female,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-06-01T15:05:00+00:00,False,,,,Male,10-17,Not Stated (NS),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T15:35:00+00:00,False,,51.805816,-0.802849,Male,10-17,White - White British (W1),White,,Articles for use in criminal damage,Nothing found - no further action,,
Person search,2016-06-01T15:37:00+00:00,False,,51.805816,-0.802849,Male,18-24,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-06-01T16:30:00+00:00,False,,51.642358,-0.766316,Male,over 34,Black or Black British - African (B2),Black,,Article for use in theft,Nothing found - no further action,,
Person search,2016-06-01T17:41:00+00:00,False,,,,Male,25-34,Not Stated (NS),Asian,,Controlled drugs,Suspect arrested,True,
Person search,2016-06-01T17:41:00+00:00,False,,,,Male,18-24,Not Stated (NS),Asian,,Controlled drugs,Suspect arrested,True,
Person search,2016-06-01T17:43:00+00:00,False,,52.009303,-0.739438,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T17:43:00+00:00,False,,52.009303,-0.739438,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Vehicle search,2016-06-01T17:45:00+00:00,False,,51.725497,-1.218585,,,,,,Controlled drugs,Suspect arrested,True,
Person search,2016-06-01T17:46:00+00:00,False,,52.011077,-0.739724,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T18:00:00+00:00,False,,,,Male,25-34,Asian or Asian British - Pakistani (A2),Asian,,Controlled drugs,Article found - Detailed outcome unavailable,False,
Person search,2016-06-01T19:05:00+00:00,False,,51.395929,-0.736215,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T19:07:00+00:00,False,,51.395929,-0.736215,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T19:09:00+00:00,False,,51.395929,-0.736215,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T20:59:00+00:00,False,,51.632315,-0.750175,Male,18-24,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,True,
Person search,2016-06-01T21:45:00+00:00,False,,51.635474,-0.762356,Male,25-34,Mixed - White and Black Caribbean (M1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T22:00:00+00:00,False,,51.402862,-1.257403,Male,18-24,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-06-01T23:20:00+00:00,False,,,,Female,10-17,Mixed - White and Black African (M2),Black,,Offensive weapons,Nothing found - no further action,,
Person search,2016-06-01T23:55:00+00:00,False,,51.402923,-1.257114,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-01T23:55:00+00:00,False,,51.402923,-1.257114,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T00:00:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T00:53:00+00:00,False,,51.452630,-0.886701,Female,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-06-02T01:00:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-06-02T01:00:00+00:00,False,,51.452630,-0.886701,Male,25-34,White - White British (W1),White,,Stolen goods,Article found - Detailed outcome unavailable,False,
Person search,2016-06-02T01:55:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-06-02T02:05:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-06-02T10:56:00+00:00,False,,51.637762,-0.758537,Male,over 34,,,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T11:05:00+00:00,False,,,,Male,18-24,Mixed - White and Black Caribbean (M1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T12:50:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T13:00:00+00:00,False,,51.783593,-1.263710,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-06-02T13:10:00+00:00,False,,,,Male,10-17,Mixed - White and Black Caribbean (M1),Black,,Stolen goods,Nothing found - no further action,,
Person search,2016-06-02T13:15:00+00:00,False,,51.757885,-1.269242,Male,over 34,White - White British (W1),White,,Offensive weapons,Nothing found - no further action,,
Person search,2016-06-02T13:15:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-06-02T14:25:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T15:00:00+00:00,False,,51.960992,-1.232210,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T15:15:00+00:00,False,,51.960992,-1.232210,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T16:45:00+00:00,False,,,,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T16:50:00+00:00,False,,,,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T18:00:00+00:00,False,,,,Male,25-34,Mixed - White and Black Caribbean (M1),Black,,Controlled drugs,Offender given penalty notice,True,
Person search,2016-06-02T18:20:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T18:20:00+00:00,False,,51.384232,-0.904341,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T18:20:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T18:25:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T18:25:00+00:00,False,,51.384232,-0.904341,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T18:30:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-06-02T19:08:00+00:00,False,,51.716497,-1.207912,Male,10-17,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T19:08:00+00:00,False,,51.716497,-1.207912,Male,10-17,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,False,
Person search,2016-06-02T20:50:00+00:00,False,,51.400154,-0.755420,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T20:55:00+00:00,False,,51.400154,-0.755420,Male,18-24,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,True,
Person search,2016-06-02T21:00:00+00:00,False,,51.400154,-0.755420,Female,10-17,,White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-06-02T21:45:00+00:00,False,,,,Male,over 34,Asian or Asian British - Pakistani (A2),Asian,,Offensive weapons,Nothing found - no further action,,
Person search,2016-06-02T22:00:00+00:00,False,,51.751331,-1.256412,Male,over 34,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,True,
Person search,2016-06-02T22:15:00+00:00,False,,51.417040,-0.959181,Male,18-24,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-06-02T22:27:00+00:00,False,,51.417040,-0.959181,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,,Controlled drugs,Offender given drugs possession warning,True,
