Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-05-31T23:52:00+00:00,False,,53.069696,-0.804653,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-01T01:15:00+00:00,False,,53.069975,-0.802913,Male,18-24,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Offender given drugs possession warning,False,False
Person search,2016-06-01T16:21:00+00:00,False,,52.967973,-1.145092,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person and Vehicle search,2016-06-01T18:11:00+00:00,False,,52.910862,-1.030273,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-01T20:48:00+00:00,False,,52.963453,-1.206252,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-01T21:00:00+00:00,False,,52.906318,-1.187982,,18-24,Not Stated (NS),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-02T20:30:00+00:00,False,,52.954655,-1.149477,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-02T20:30:00+00:00,False,,52.982123,-1.195425,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,False
Person search,2016-06-03T01:23:00+00:00,False,,53.079597,-0.809559,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Vehicle search,2016-06-03T01:31:00+00:00,False,,52.978043,-1.188962,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,False
Person search,2016-06-03T03:12:00+00:00,False,,52.973991,-1.140595,Male,18-24,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,True,False
Person search,2016-06-03T04:39:00+00:00,False,,52.978043,-1.188962,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,False
Person search,2016-06-03T10:31:00+00:00,False,,53.095941,-0.769815,Female,,Chinese or other ethnic group - Any other ethnic group (O9),Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-06-03T10:31:00+00:00,False,,53.095941,-0.769815,Female,,Chinese or other ethnic group - Any other ethnic group (O9),Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-06-03T10:31:00+00:00,False,,53.095941,-0.769815,Female,,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-06-03T21:00:00+00:00,False,,53.104171,-1.236257,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-03T21:50:00+00:00,False,,53.103462,-1.237823,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-03T22:30:00+00:00,False,,53.099427,-1.250888,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-03T23:28:00+00:00,False,,52.980134,-1.162531,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-05T17:30:00+00:00,True,,52.984108,-1.189802,Male,18-24,Mixed - Any other Mixed ethnic background (M9),Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Vehicle search,2016-06-05T17:30:00+00:00,True,,52.984108,-1.189802,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-06-05T17:39:00+00:00,False,,52.855021,-1.263462,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-06-05T18:16:00+00:00,True,,52.984108,-1.189802,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,True
Person search,2016-06-05T20:04:00+00:00,False,,52.961948,-1.129965,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-06-06T03:39:00+00:00,False,,52.955473,-1.145710,Male,18-24,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-06-06T09:15:00+00:00,False,,52.954068,-1.146601,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-06T09:15:00+00:00,False,,52.954068,-1.146601,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-06T13:40:00+00:00,False,,52.993345,-1.218845,Male,18-24,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False
Person search,2016-06-06T15:19:00+00:00,False,,52.992419,-1.217461,Male,10-17,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,False
Person search,2016-06-06T15:19:00+00:00,False,,52.992419,-1.217461,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,False
Person search,2016-06-06T15:19:00+00:00,False,,52.992419,-1.217461,Male,25-34,Black or Black British - Any other Black ethnic background (B9),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,False
Person search,2016-06-07T01:35:00+00:00,True,,53.105027,-1.245085,Male,25-34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-07T12:34:00+00:00,False,,52.956188,-1.142674,Male,18-24,Mixed - White and Black Caribbean (M1),Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-07T14:15:00+00:00,False,,52.950775,-1.149881,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Article found - Detailed outcome unavailable,True,False
Person and Vehicle search,2016-06-07T16:11:00+00:00,False,,52.968502,-1.176693,Male,18-24,Black or Black British - Caribbean (B1),Black,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person and Vehicle search,2016-06-07T16:12:00+00:00,True,,52.966655,-1.174837,Male,18-24,Black or Black British - Caribbean (B1),Black,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-07T18:46:00+00:00,False,,52.963073,-1.170349,Male,over 34,Asian or Asian British - Any other Asian ethnic background (A9),Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-06-07T19:39:00+00:00,True,,52.969117,-1.163057,Male,25-34,White - Any other White ethnic background (W9),White,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person and Vehicle search,2016-06-07T19:51:00+00:00,True,,52.970004,-1.162622,Male,18-24,Not Stated (NS),Mixed,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-07T19:51:00+00:00,True,,52.969117,-1.163057,Female,18-24,White - Any other White ethnic background (W9),White,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person and Vehicle search,2016-06-07T21:37:00+00:00,False,,53.065003,-1.093851,Male,18-24,Not Stated (NS),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person and Vehicle search,2016-06-07T21:46:00+00:00,True,,52.965909,-1.174896,Male,18-24,Not Stated (NS),Black,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-07T23:01:00+00:00,False,,52.971094,-1.173263,Male,,Not Stated (NS),Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-07T23:01:00+00:00,False,,52.971094,-1.173263,Male,18-24,Not Stated (NS),Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person and Vehicle search,2016-06-07T23:09:00+00:00,False,,52.981062,-1.229329,Male,25-34,White - Any other White ethnic background (W9),Mixed,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False
Person and Vehicle search,2016-06-08T01:29:00+00:00,True,,52.969245,-1.175026,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Article found - Detailed outcome unavailable,True,False
Person search,2016-06-08T02:50:00+00:00,False,,52.963972,-1.169096,Male,18-24,Not Stated (NS),Black,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-08T03:03:00+00:00,False,,52.971124,-1.159578,Male,18-24,White - White British (W1),White,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-08T03:12:00+00:00,True,,52.966853,-1.169756,Male,25-34,Black or Black British - African (B2),Black,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-08T03:42:00+00:00,True,,52.967561,-1.156684,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-08T04:21:00+00:00,False,,52.967925,-1.161129,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-08T04:21:00+00:00,False,,52.967925,-1.161129,Male,18-24,Mixed - Any other Mixed ethnic background (M9),Mixed,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,,False
Person and Vehicle search,2016-06-08T12:21:00+00:00,False,,53.003862,-1.189209,Male,over 34,White - White Irish (W2),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-06-08T21:45:00+00:00,True,,52.964933,-1.172845,Male,18-24,Not Stated (NS),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,True
Person search,2016-06-08T23:48:00+00:00,False,,52.972638,-1.185996,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-06-09T02:25:00+00:00,False,,53.003577,-1.179006,Male,10-17,Not Stated (NS),Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,False
Person search,2016-06-09T20:00:00+00:00,False,,53.054864,-0.827354,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-09T22:06:00+00:00,True,,52.964074,-1.174678,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,True
Person search,2016-06-09T22:10:00+00:00,False,,53.067935,-0.828297,Female,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-09T22:10:00+00:00,False,,53.067935,-0.828297,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-09T22:32:00+00:00,False,,52.964074,-1.174678,Male,10-17,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-09T23:24:00+00:00,True,,52.961686,-1.169929,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-10T05:32:00+00:00,False,,52.950268,-1.152004,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-10T12:42:00+00:00,False,,52.949899,-1.122230,Male,over 34,Chinese or other ethnic group - Any other ethnic group (O9),Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,True,False
Vehicle search,2016-06-10T15:15:00+00:00,False,,52.992152,-1.185659,,,,,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
Person search,2016-06-10T23:05:00+00:00,False,,53.168978,-1.201210,Male,18-24,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-11T00:35:00+00:00,False,,53.113735,-1.269150,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-06-11T08:45:00+00:00,False,,52.948351,-1.156656,Male,18-24,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-11T08:54:00+00:00,False,,52.954541,-1.152427,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-11T17:44:00+00:00,False,,53.321714,-1.110297,Male,over 34,White - Any other White ethnic background (W9),Other,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
Person search,2016-06-11T21:17:00+00:00,False,,53.004458,-1.127263,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-11T21:24:00+00:00,False,,53.003484,-1.129310,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Vehicle search,2016-06-12T01:00:00+00:00,False,,52.960026,-1.215456,,,,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-06-12T14:18:00+00:00,False,,52.929222,-1.209125,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Vehicle search,2016-06-12T16:50:00+00:00,False,,53.082382,-1.165415,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-12T16:52:00+00:00,False,,53.082382,-1.165415,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-12T16:54:00+00:00,False,,53.082382,-1.165415,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-12T16:57:00+00:00,False,,53.082382,-1.165415,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-12T20:15:00+00:00,False,,52.942283,-1.141625,Male,over 34,White - Any other White ethnic background (W9),White,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
Person search,2016-06-13T01:37:00+00:00,False,,52.954779,-1.136748,Male,over 34,Mixed - White and Black Caribbean (M1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Vehicle search,2016-06-13T08:59:00+00:00,False,,53.120345,-1.326162,,,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-06-13T18:45:00+00:00,False,,53.004068,-1.141697,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-13T18:45:00+00:00,False,,53.004068,-1.141697,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person and Vehicle search,2016-06-13T18:45:00+00:00,False,,53.004068,-1.141697,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-13T19:03:00+00:00,False,,52.947602,-1.147443,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-13T23:10:00+00:00,False,,52.905171,-1.241619,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-06-14T07:55:00+00:00,False,,52.951108,-1.127623,Male,over 34,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-14T16:45:00+00:00,True,,52.969882,-1.172259,Male,18-24,Chinese or other ethnic group - Any other ethnic group (O9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,False
Person search,2016-06-14T16:45:00+00:00,False,,52.969882,-1.172259,Male,18-24,Mixed - White and Black Caribbean (M1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,False
Vehicle search,2016-06-14T18:46:00+00:00,False,,52.945876,-1.142536,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Vehicle search,2016-06-14T18:46:00+00:00,False,,52.945876,-1.142536,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person and Vehicle search,2016-06-14T18:46:00+00:00,False,,52.945876,-1.142536,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-06-14T19:05:00+00:00,True,,52.957015,-1.179605,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-14T19:05:00+00:00,False,,52.957236,-1.180271,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-06-14T19:22:00+00:00,True,,52.956911,-1.181498,Male,10-17,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-06-14T19:55:00+00:00,True,,52.947681,-1.175183,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Article found - Detailed outcome unavailable,True,False
Person and Vehicle search,2016-06-14T19:55:00+00:00,True,,52.947681,-1.175183,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Article found - Detailed outcome unavailable,True,False
