Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-07-31T23:03:00+00:00,False,,51.332418,-0.723005,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,,Nothing found - no further action,,
Person search,2016-08-01T01:16:00+00:00,False,,51.293127,-0.489886,Male,25-34,Chinese or other ethnic group - Any other ethnic group (O9),White,,,Nothing found - no further action,,
Person search,2016-08-01T10:40:00+00:00,False,,51.384039,-0.494038,Male,25-34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-01T23:18:00+00:00,False,,51.236824,-0.576676,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-01T23:19:00+00:00,False,,51.236824,-0.576676,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-01T23:23:00+00:00,False,,51.236171,-0.577656,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-02T18:58:00+00:00,False,,51.395077,-0.448152,Male,10-17,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-02T19:04:00+00:00,False,,51.394591,-0.448126,Male,10-17,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-03T03:34:00+00:00,False,,51.312904,-0.757150,Male,25-34,White - White British (W1),White,,Offensive weapons,Nothing found - no further action,,
Person search,2016-08-03T15:30:00+00:00,False,,51.434424,-0.505373,Male,over 34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-03T18:45:00+00:00,False,,51.240814,-0.167824,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,,Firearms,Nothing found - no further action,,
Person search,2016-08-03T18:58:00+00:00,False,,51.240814,-0.167824,Male,10-17,White - White British (W1),White,,,Suspect summonsed to court,True,
Person search,2016-08-03T19:30:00+00:00,False,,51.252014,-0.152647,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-04T00:03:00+00:00,False,,51.177344,-0.692772,Female,10-17,White - White British (W1),White,,,Suspect summonsed to court,True,
Person search,2016-08-04T00:04:00+00:00,False,,51.177344,-0.692772,Female,10-17,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-04T00:42:00+00:00,False,,51.239503,-0.576622,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-04T01:20:00+00:00,False,,51.329413,-0.272051,Male,25-34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-04T01:30:00+00:00,False,,51.329413,-0.272051,Male,25-34,White - White British (W1),White,,,Offender given drugs possession warning,True,
