Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2016-07-31T23:08:00+00:00,,,54.006309,-1.435114,Male,over 34,White - White British (W1),White,,Stolen goods,Suspect arrested,,
Person search,2016-08-02T00:08:00+00:00,,,54.280762,-0.404391,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person and Vehicle search,2016-08-02T08:08:00+00:00,,,54.268355,-1.268597,Male,over 34,White - White British (W1),White,,Offensive weapons,,,
Person and Vehicle search,2016-08-02T13:08:00+00:00,,,53.956661,-1.076675,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person and Vehicle search,2016-08-02T17:08:00+00:00,,,53.969995,-2.004476,Male,over 34,White - White British (W1),White,,Stolen goods,Suspect arrested,True,
Person search,2016-08-02T19:08:00+00:00,,,54.284830,-0.398688,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-08-02T19:08:00+00:00,,,54.284830,-0.398688,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-08-02T19:08:00+00:00,,,54.284830,-0.398688,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person and Vehicle search,2016-08-02T22:08:00+00:00,,,54.280871,-0.405861,Female,10-17,White - White British (W1),White,,Controlled drugs,,,
Vehicle search,2016-08-03T00:08:00+00:00,,,53.962876,-1.078336,,over 34,,,,Stolen goods,Article found - Detailed outcome unavailable,True,
Person search,2016-08-03T10:08:00+00:00,,,53.947659,-1.071358,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person and Vehicle search,2016-08-03T15:08:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Vehicle search,2016-08-03T19:08:00+00:00,,,53.965613,-1.287960,,over 34,,,,Stolen goods,Nothing found - no further action,,
Person and Vehicle search,2016-08-03T20:08:00+00:00,,,54.122695,-1.198348,Male,25-34,White - White British (W1),White,,,Suspect arrested,,
Person search,2016-08-04T19:08:00+00:00,,,53.947659,-1.071358,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person and Vehicle search,2016-08-04T21:08:00+00:00,,,53.910173,-1.320232,Male,18-24,White - Any other White ethnic background (W9),White,,Stolen goods,Suspect arrested,,
