Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-05-01T06:30:00+00:00,False,,52.999859,-1.196779,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,True,False
Person search,2016-05-01T17:26:00+00:00,False,,52.949435,-1.159924,Male,25-34,Not Stated (NS),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-05-01T17:49:00+00:00,False,,52.949435,-1.159924,Male,25-34,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-05-01T20:35:00+00:00,False,,53.038041,-1.202721,Male,,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-05-01T20:55:00+00:00,False,,52.969245,-1.175026,Male,10-17,Chinese or other ethnic group - Any other ethnic group (O9),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-05-01T22:25:00+00:00,False,,53.073017,-0.805098,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-05-02T04:21:00+00:00,False,,52.955393,-1.143330,Male,,Not Stated (NS),Mixed,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
Vehicle search,2016-05-02T04:21:00+00:00,False,,52.955393,-1.143330,,,,,Firearms Act 1968 (section 47),Firearms,Suspect arrested,True,False
Person search,2016-05-02T04:21:00+00:00,False,,52.955393,-1.143330,Male,,Black or Black British - Any other Black ethnic background (B9),Black,Firearms Act 1968 (section 47),Firearms,Suspect arrested,True,False
Person search,2016-05-03T13:47:00+00:00,False,,53.128206,-1.164991,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Vehicle search,2016-05-03T17:36:00+00:00,False,,52.954822,-1.177027,,,,,Criminal Justice Act 1988 (section 139B),Offensive weapons,Article found - Detailed outcome unavailable,False,False
Person search,2016-05-04T02:55:00+00:00,False,,53.014714,-1.190705,Male,10-17,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-05-04T15:17:00+00:00,False,,53.149533,-1.197099,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-05-04T15:53:00+00:00,True,,52.961470,-1.177720,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-05-04T16:30:00+00:00,True,,52.958309,-1.180801,Male,18-24,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Vehicle search,2016-05-04T16:30:00+00:00,False,,52.957393,-1.179687,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-05-04T16:35:00+00:00,True,,52.964496,-1.181176,Male,18-24,Mixed - White and Black Caribbean (M1),Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,False
Vehicle search,2016-05-04T16:35:00+00:00,True,,52.964496,-1.181176,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,False
Vehicle search,2016-05-04T19:00:00+00:00,False,,52.960870,-1.070616,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-05-04T20:05:00+00:00,True,,52.961470,-1.177720,Male,25-34,Not Stated (NS),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,True,False
Person search,2016-05-04T20:24:00+00:00,False,,52.960870,-1.070616,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
